"Date","Time","Open","High","Low","Close","Vol","OI"
04/09/2008,16:00,1.77625,1.79205,1.77375,1.78865,162537,177893
04/10/2008,16:00,1.78885,1.79705,1.77805,1.78015,220286,169490
04/11/2008,16:00,1.78015,1.79125,1.77935,1.78635,171039,171062
04/14/2008,16:00,1.77415,1.79435,1.77235,1.78895,183899,172791
04/15/2008,16:00,1.78955,1.79335,1.78095,1.78455,173721,171861
04/16/2008,16:00,1.78475,1.80435,1.78185,1.80155,203898,179276
04/17/2008,16:00,1.80095,1.80495,1.79105,1.79715,220529,174442
04/18/2008,16:00,1.79635,1.80245,1.77785,1.78855,299015,176929
04/21/2008,16:00,1.78745,1.80175,1.78605,1.79795,177273,177481
04/22/2008,16:00,1.79795,1.80885,1.79045,1.80605,273206,174290
04/23/2008,16:00,1.80655,1.80675,1.79295,1.79575,212089,173495
04/24/2008,16:00,1.79555,1.79615,1.77075,1.77545,341366,181082
04/25/2008,16:00,1.77505,1.77785,1.76255,1.77035,233861,186822
04/28/2008,16:00,1.76775,1.77665,1.76645,1.77275,169914,187491
04/29/2008,16:00,1.77285,1.77335,1.76125,1.76415,209822,187333
04/30/2008,16:00,1.76395,1.77195,1.75885,1.76975,282480,191594
05/01/2008,16:00,1.76965,1.77185,1.75045,1.75475,216167,198123
05/02/2008,16:00,1.75455,1.75725,1.74325,1.74955,268016,195487
05/05/2008,16:00,1.75055,1.75935,1.74965,1.75705,137146,196495
05/06/2008,16:00,1.75745,1.76705,1.75255,1.76035,196868,199414
05/07/2008,16:00,1.76055,1.76135,1.74405,1.74675,226968,202193
05/08/2008,16:00,1.74705,1.75185,1.73585,1.74695,289995,204253
05/09/2008,16:00,1.74785,1.75665,1.74705,1.75565,179763,206701
05/12/2008,16:00,1.75435,1.76505,1.74435,1.76305,208153,202508
05/13/2008,16:00,1.76215,1.76455,1.75085,1.75515,233436,202812
05/14/2008,16:00,1.75505,1.75665,1.74765,1.75555,195111,200431
05/15/2008,16:00,1.75595,1.76285,1.74995,1.75295,228130,200035
05/16/2008,16:00,1.75265,1.76835,1.75185,1.76585,257162,203992
05/19/2008,16:00,1.76655,1.77155,1.75665,1.75885,191356,204420
05/20/2008,16:00,1.75995,1.77705,1.75855,1.77295,238387,207329
05/21/2008,16:00,1.77345,1.78785,1.77135,1.78735,217125,209083
05/22/2008,16:00,1.78785,1.78995,1.77785,1.78195,183729,207793
05/23/2008,16:00,1.78125,1.78815,1.77815,1.78555,162580,212377
05/27/2008,16:00,1.78545,1.79075,1.77695,1.77785,228545,216284
05/28/2008,16:00,1.77655,1.78505,1.76985,1.77335,226447,216599
05/29/2008,16:00,1.77395,1.77565,1.75775,1.76165,244373,218353
05/30/2008,16:00,1.76075,1.76625,1.75535,1.76495,186392,217472
06/02/2008,16:00,1.76495,1.76835,1.75795,1.76335,182921,216032
06/03/2008,16:00,1.76315,1.77235,1.75035,1.75395,366033,221071
06/04/2008,16:00,1.75275,1.75785,1.75135,1.75355,208893,221621
06/05/2008,16:00,1.75235,1.76985,1.74605,1.76905,349062,225572
06/06/2008,16:00,1.76815,1.78755,1.76695,1.78725,249458,211567
06/09/2008,16:00,1.78785,1.79415,1.77135,1.77415,42251,35782
06/10/2008,16:00,1.77435,1.77535,1.75425,1.75675,91477,63295
06/11/2008,16:00,1.75645,1.76905,1.75565,1.76495,115539,87498
06/12/2008,16:00,1.76625,1.76715,1.74865,1.75465,176810,110809
06/13/2008,16:00,1.75585,1.75925,1.74145,1.74935,223904,129488
06/16/2008,16:00,1.75235,1.76305,1.74565,1.75875,188675,131045
06/17/2008,16:00,1.75805,1.76635,1.75725,1.76205,195102,130011
06/18/2008,16:00,1.76185,1.76505,1.75725,1.76465,166387,130920
06/19/2008,16:00,1.76435,1.76985,1.75765,1.76145,185002,134851
06/20/2008,16:00,1.76145,1.77635,1.76025,1.77135,209696,154991
06/23/2008,16:00,1.77205,1.77485,1.75795,1.76305,207678,142773
06/24/2008,16:00,1.76305,1.77365,1.76045,1.76805,185131,145237
06/25/2008,16:00,1.76865,1.77485,1.76505,1.77455,206446,153160
06/26/2008,16:00,1.77905,1.78845,1.77465,1.78745,213281,163974
06/27/2008,16:00,1.78715,1.79125,1.78365,1.79125,169171,163642
06/30/2008,16:00,1.79015,1.79545,1.78485,1.78735,186691,167460
07/01/2008,16:00,1.78725,1.79465,1.78415,1.79095,205890,177226
07/02/2008,16:00,1.79135,1.80115,1.78965,1.80045,206111,184609
07/03/2008,16:00,1.80125,1.80315,1.78035,1.78305,307800,169239
07/04/2008,16:00,1.78205,1.78495,1.77765,1.78175,45021,169239
07/07/2008,16:00,1.78285,1.78765,1.77335,1.78485,251828,172887
07/08/2008,16:00,1.78475,1.78645,1.77585,1.77965,183596,173456
07/09/2008,16:00,1.77935,1.78735,1.77745,1.78635,156366,178580
07/10/2008,16:00,1.78645,1.79275,1.78165,1.79125,179281,177812
07/11/2008,16:00,1.79115,1.80745,1.78905,1.80605,253117,183422
07/14/2008,16:00,1.80695,1.81185,1.79685,1.80345,188740,176173
07/15/2008,16:00,1.80315,1.81665,1.79925,1.80405,276838,179959
07/16/2008,16:00,1.80395,1.80765,1.79265,1.79555,212972,174140
07/17/2008,16:00,1.79495,1.80245,1.79135,1.79925,223062,172126
07/18/2008,16:00,1.79895,1.80195,1.79385,1.79785,151468,169910
07/21/2008,16:00,1.79735,1.80635,1.79615,1.80525,133607,172493
07/22/2008,16:00,1.80565,1.80795,1.78905,1.79235,240160,168100
07/23/2008,16:00,1.79225,1.79325,1.78045,1.78245,233124,159166
07/24/2008,16:00,1.78195,1.78505,1.77635,1.78195,201891,150196
07/25/2008,16:00,1.78165,1.78925,1.78005,1.78465,184428,146219
07/28/2008,16:00,1.78435,1.79075,1.78225,1.78815,140262,154400
07/29/2008,16:00,1.78795,1.78985,1.76955,1.77365,252951,146574
07/30/2008,16:00,1.77275,1.77575,1.76635,1.77175,210481,143910
07/31/2008,16:00,1.77205,1.78435,1.77125,1.77505,258246,154106
08/01/2008,16:00,1.77425,1.77435,1.76565,1.77065,222596,150679
08/04/2008,16:00,1.77065,1.77765,1.76975,1.77185,147601,155196
08/05/2008,16:00,1.77175,1.77225,1.75885,1.75995,210988,156538
08/06/2008,16:00,1.75985,1.76645,1.75445,1.75475,177451,153001
08/07/2008,16:00,1.75595,1.76525,1.74585,1.74735,288345,149995
08/08/2008,16:00,1.74765,1.74855,1.71465,1.71605,392019,153764
08/11/2008,16:00,1.71725,1.72355,1.70315,1.70585,274819,143490
08/12/2008,16:00,1.70515,1.71165,1.69635,1.70685,257689,140853
08/13/2008,16:00,1.70655,1.71335,1.69955,1.70725,284914,132986
08/14/2008,16:00,1.70785,1.71075,1.69305,1.69785,261626,146079
08/15/2008,16:00,1.69595,1.69615,1.68145,1.68425,242567,139414
08/18/2008,16:00,1.68365,1.69255,1.68005,1.68505,178093,135646
08/19/2008,16:00,1.68325,1.69515,1.67875,1.69355,245333,146953
08/20/2008,16:00,1.69435,1.69645,1.68295,1.69055,216892,144944
08/21/2008,16:00,1.69035,1.70635,1.68925,1.70595,243083,147548
08/22/2008,16:00,1.70555,1.70645,1.69185,1.69535,195256,151617
08/25/2008,16:00,1.69465,1.69705,1.68585,1.69165,140897,151246
08/26/2008,16:00,1.69165,1.69235,1.67345,1.68195,272695,147109
08/27/2008,16:00,1.68095,1.69425,1.67965,1.68905,245246,146007
08/28/2008,16:00,1.68805,1.69785,1.68385,1.68765,289381,151632
08/29/2008,16:00,1.68635,1.69345,1.68075,1.68355,191958,151887
09/02/2008,16:00,1.68585,1.68905,1.66345,1.66885,342906,153077
09/03/2008,16:00,1.66855,1.67025,1.65525,1.66685,278542,155555
09/04/2008,16:00,1.66665,1.67165,1.64865,1.64955,401818,155654
09/05/2008,16:00,1.64325,1.65205,1.63675,1.64385,376641,145907
09/08/2008,16:00,1.64695,1.66025,1.62265,1.63005,48640,28677
09/09/2008,16:00,1.62945,1.63985,1.62215,1.63055,68550,56915
09/10/2008,16:00,1.62825,1.63525,1.61615,1.61665,100272,84220
09/11/2008,16:00,1.61475,1.61735,1.60575,1.61655,174782,120001
09/12/2008,16:00,1.61875,1.64065,1.61495,1.63945,289357,129724
09/15/2008,16:00,1.64565,1.66535,1.62615,1.64295,357160,137302
09/16/2008,16:00,1.64575,1.64745,1.62565,1.63385,233549,140929
09/17/2008,16:00,1.63015,1.66275,1.62885,1.65745,236995,133770
09/18/2008,16:00,1.65705,1.67885,1.65215,1.65965,245999,146599
09/19/2008,16:00,1.65765,1.67165,1.63725,1.66955,208009,144204
09/22/2008,16:00,1.67085,1.70925,1.66615,1.70055,252973,153024
09/23/2008,16:00,1.70185,1.70535,1.68565,1.68875,209570,147506
09/24/2008,16:00,1.69035,1.69855,1.68555,1.68745,156045,145108
09/25/2008,16:00,1.68635,1.70115,1.68075,1.68615,195011,148095
09/26/2008,16:00,1.68625,1.69225,1.67985,1.68585,175156,149131
09/29/2008,16:00,1.67745,1.68845,1.65595,1.66935,233554,153595
09/30/2008,16:00,1.66855,1.67125,1.63065,1.63885,222463,151868
10/01/2008,16:00,1.64055,1.64575,1.62415,1.62745,184138,152980
10/02/2008,16:00,1.62755,1.62925,1.59985,1.60785,213914,158178
10/03/2008,16:00,1.60605,1.61605,1.59375,1.60165,227476,155721
10/06/2008,16:00,1.58755,1.59445,1.56945,1.57505,198936,157727
10/07/2008,16:00,1.57455,1.59955,1.57285,1.58465,191185,157744
10/08/2008,16:00,1.58715,1.60485,1.57975,1.59405,215603,153601
10/09/2008,16:00,1.59225,1.60815,1.58615,1.58835,134512,151275
10/10/2008,16:00,1.58655,1.59385,1.55265,1.56645,186793,152828
10/13/2008,16:00,1.58395,1.59465,1.57225,1.58365,128496,149571
10/14/2008,16:00,1.58495,1.60215,1.58455,1.58695,171578,153594
10/15/2008,16:00,1.58725,1.59375,1.57215,1.57405,174289,153896
10/16/2008,16:00,1.57115,1.57795,1.55875,1.56975,188077,153853
10/17/2008,16:00,1.57165,1.57585,1.56255,1.56405,144790,146472
10/20/2008,16:00,1.56305,1.57565,1.55165,1.55755,164161,158731
10/21/2008,16:00,1.55655,1.55865,1.52775,1.52865,179659,158051
10/22/2008,16:00,1.52845,1.53045,1.49715,1.50965,212007,162852
10/23/2008,16:00,1.50645,1.51765,1.49635,1.51665,226774,164777
10/24/2008,16:00,1.51925,1.52065,1.47255,1.48715,246407,171472
10/27/2008,16:00,1.47765,1.49265,1.45735,1.47375,191590,170363
10/28/2008,16:00,1.47145,1.49815,1.45725,1.49225,206126,152959
10/29/2008,16:00,1.50245,1.52245,1.48615,1.51875,254798,157165
10/30/2008,16:00,1.51925,1.55235,1.50365,1.51495,252762,161118
10/31/2008,16:00,1.51025,1.51305,1.48995,1.49655,242201,148064
11/03/2008,16:00,1.49985,1.51265,1.48235,1.48755,176746,145512
11/04/2008,16:00,1.48155,1.52755,1.47535,1.52015,223800,140994
11/05/2008,16:00,1.52195,1.53425,1.50175,1.51765,230397,143112
11/06/2008,16:00,1.51595,1.51825,1.49045,1.49415,217237,140363
11/07/2008,16:00,1.49105,1.50785,1.48805,1.49435,151762,136368
11/10/2008,16:00,1.50435,1.51525,1.49385,1.49725,143246,136468
11/11/2008,16:00,1.49755,1.50255,1.47295,1.47515,165525,142315
11/12/2008,16:00,1.47395,1.48565,1.46925,1.47265,184654,141688
11/13/2008,16:00,1.46855,1.50945,1.46185,1.50095,250042,141139
11/14/2008,16:00,1.50205,1.50615,1.48075,1.48345,181184,137766
11/17/2008,16:00,1.47745,1.49745,1.47425,1.48765,153544,138353
11/18/2008,16:00,1.48615,1.49335,1.47975,1.48515,141876,136245
11/19/2008,16:00,1.48665,1.50465,1.47165,1.47215,218814,142473
11/20/2008,16:00,1.47325,1.48315,1.46635,1.46815,192343,141047
11/21/2008,16:00,1.46885,1.48765,1.46615,1.48265,220061,135512
11/24/2008,16:00,1.48325,1.52155,1.48045,1.51935,207295,140110
11/25/2008,16:00,1.51915,1.53235,1.50445,1.53025,243274,139391
11/26/2008,16:00,1.53025,1.53025,1.50575,1.51205,142591,139223
11/28/2008,16:00,1.51195,1.52095,1.48855,1.49465,0,0
12/01/2008,16:00,1.49535,1.49625,1.48235,1.48585,138939,134621
12/02/2008,16:00,1.48605,1.50085,1.48035,1.49495,159566,138135
12/03/2008,16:00,1.49675,1.49855,1.48435,1.49575,144003,132312
12/04/2008,16:00,1.49545,1.50915,1.47925,1.50185,217524,135883
12/05/2008,16:00,1.50145,1.50435,1.48665,1.49525,194321,128245
12/08/2008,16:00,1.49525,1.51885,1.49485,1.51885,17541,44246
12/09/2008,16:00,1.51605,1.52135,1.50095,1.51365,39667,59098
12/10/2008,16:00,1.51365,1.52865,1.51135,1.52345,61723,78321
12/11/2008,16:00,1.52335,1.56175,1.52175,1.55745,119241,106908
12/12/2008,16:00,1.55645,1.56295,1.54645,1.55875,145348,112419
12/15/2008,16:00,1.56085,1.59375,1.55805,1.59075,147105,116921
12/16/2008,16:00,1.59125,1.63605,1.58455,1.62255,172840,116995
12/17/2008,16:00,1.62545,1.66485,1.62185,1.66325,229967,116995
12/18/2008,16:00,1.66175,1.69325,1.63905,1.64685,272267,115974
12/19/2008,16:00,1.64755,1.65295,1.60355,1.61175,177596,115648
12/22/2008,16:00,1.61365,1.63385,1.61165,1.61515,101719,115779
12/23/2008,16:00,1.61635,1.62385,1.61375,1.61485,58426,116155
12/24/2008,16:00,1.61485,1.62405,1.61395,1.62025,19047,116491
12/25/2008,16:00,1.61895,1.61895,1.61895,1.61895,0,116155
12/26/2008,16:00,1.62155,1.62905,1.62155,1.62445,13784,117096
12/29/2008,16:00,1.62945,1.65795,1.61305,1.61375,102219,119385
12/30/2008,16:00,1.61675,1.64365,1.61535,1.62765,73444,118618
12/31/2008,16:00,1.63185,1.63615,1.60625,1.61665,70347,115967
01/02/2009,16:00,1.61665,1.62015,1.60495,1.61355,58352,116725
01/05/2009,16:00,1.61015,1.61775,1.57585,1.58395,145522,117378
01/06/2009,16:00,1.58485,1.58735,1.55285,1.57525,176125,122016
01/07/2009,16:00,1.57195,1.59625,1.56465,1.58575,181928,118759
01/08/2009,16:00,1.58675,1.60155,1.57465,1.59155,181707,115451
01/09/2009,16:00,1.59165,1.59675,1.56205,1.56765,177887,112416
01/12/2009,16:00,1.56725,1.56725,1.55015,1.55845,139791,112639
01/13/2009,16:00,1.55775,1.55875,1.53575,1.53955,168607,115081
01/14/2009,16:00,1.54005,1.55545,1.53095,1.54105,178898,115889
01/15/2009,16:00,1.53855,1.54685,1.52445,1.53405,239360,126198
01/16/2009,16:00,1.53595,1.55735,1.53595,1.55345,152386,131261
01/20/2009,16:00,1.55755,1.56095,1.50825,1.51345,246766,129496
01/21/2009,16:00,1.50905,1.53255,1.50565,1.52565,196081,131316
01/22/2009,16:00,1.52965,1.53195,1.51415,1.52385,182974,128776
01/23/2009,16:00,1.52515,1.52705,1.50005,1.52105,195880,133617
01/26/2009,16:00,1.51565,1.54425,1.50975,1.54265,179281,128923
01/27/2009,16:00,1.54395,1.55645,1.53505,1.53875,181065,132018
01/28/2009,16:00,1.54145,1.55665,1.53345,1.54025,198687,132580
01/29/2009,16:00,1.53855,1.54155,1.51665,1.51875,188759,137122
01/30/2009,16:00,1.51765,1.51795,1.50045,1.50475,198516,142826
02/02/2009,16:00,1.49875,1.51395,1.49435,1.50835,143389,142465
02/03/2009,16:00,1.50595,1.52955,1.50395,1.52795,197603,142516
02/04/2009,16:00,1.52585,1.53085,1.50495,1.50805,198176,151939
02/05/2009,16:00,1.50755,1.51435,1.49985,1.50255,199381,155726
02/06/2009,16:00,1.50235,1.52335,1.49835,1.51795,211288,148104
02/09/2009,16:00,1.52035,1.53325,1.51125,1.52445,172326,145556
02/10/2009,16:00,1.52405,1.53145,1.50475,1.51525,269096,149083
02/11/2009,16:00,1.51475,1.52375,1.50725,1.51435,201606,149146
02/12/2009,16:00,1.51285,1.51845,1.49595,1.51025,244619,153822
02/13/2009,16:00,1.51335,1.51835,1.50615,1.51025,155566,148675
02/17/2009,16:00,1.50345,1.50665,1.48035,1.48225,257560,154242
02/18/2009,16:00,1.48225,1.48835,1.47535,1.47685,188977,152001
02/19/2009,16:00,1.47905,1.50025,1.47795,1.49155,193633,151115
02/20/2009,16:00,1.49255,1.51265,1.47975,1.50615,258496,151996
02/23/2009,16:00,1.50595,1.52345,1.49315,1.49355,210858,149351
02/24/2009,16:00,1.49495,1.51195,1.49035,1.50845,195664,153848
02/25/2009,16:00,1.51095,1.51095,1.49315,1.49635,195418,157484
02/26/2009,16:00,1.49635,1.50555,1.49245,1.49805,154665,155410
02/27/2009,16:00,1.49775,1.49935,1.48465,1.49015,230229,159991
03/02/2009,16:00,1.48605,1.49415,1.47885,1.48255,149586,160655
03/03/2009,16:00,1.48055,1.49235,1.47655,1.48115,181126,160655
03/04/2009,16:00,1.47865,1.49115,1.47015,1.49075,184404,159743
03/05/2009,16:00,1.48925,1.49005,1.47055,1.47805,198361,158638
03/06/2009,16:00,1.47875,1.50005,1.47815,1.49025,227278,142629
03/09/2009,16:00,1.49115,1.49745,1.48085,1.48625,31403,40367
03/10/2009,16:00,1.48605,1.50785,1.48355,1.49375,54388,58203
03/11/2009,16:00,1.49295,1.51145,1.48695,1.50805,88840,71138
03/12/2009,16:00,1.50945,1.51955,1.49805,1.51585,186996,94615
03/13/2009,16:00,1.51545,1.52095,1.51085,1.51805,151727,101603
03/16/2009,16:00,1.51465,1.53235,1.50845,1.52165,189692,103779
03/17/2009,16:00,1.52245,1.52855,1.51815,1.52645,151357,109472
03/18/2009,16:00,1.52645,1.57455,1.52365,1.57315,235841,113340
03/19/2009,16:00,1.57555,1.59855,1.56635,1.59135,234357,112906
03/20/2009,16:00,1.59155,1.59735,1.57635,1.58225,186144,110228
03/23/2009,16:00,1.58845,1.59845,1.57335,1.58785,163781,111881
03/24/2009,16:00,1.58705,1.59265,1.56795,1.57175,211635,111598
03/25/2009,16:00,1.57205,1.59035,1.56665,1.58335,246557,114440
03/26/2009,16:00,1.58305,1.58905,1.57415,1.57735,169577,108307
03/27/2009,16:00,1.57715,1.58415,1.55055,1.55425,187552,110921
03/30/2009,16:00,1.54785,1.55535,1.53625,1.54555,165389,103878
03/31/2009,16:00,1.54525,1.55935,1.54125,1.55005,155128,102996
04/01/2009,16:00,1.54955,1.55375,1.54155,1.54965,141021,102971
04/02/2009,16:00,1.54825,1.57675,1.54815,1.57085,224122,116229
04/03/2009,16:00,1.57135,1.57445,1.56115,1.57335,156470,118209
04/06/2009,16:00,1.57625,1.58305,1.56045,1.56655,145754,115139
04/07/2009,16:00,1.56515,1.56555,1.54715,1.55165,143371,112090
04/08/2009,16:00,1.55125,1.55545,1.53945,1.55225,143118,108282
04/09/2009,16:00,1.55095,1.55835,1.53695,1.54045,155503,106588
04/13/2009,16:00,1.54315,1.56385,1.53715,1.56145,78937,107523
04/14/2009,16:00,1.56085,1.56255,1.54695,1.55015,134494,106759
04/15/2009,16:00,1.55045,1.55405,1.53895,1.54725,155269,108053
04/16/2009,16:00,1.54575,1.55135,1.53685,1.54275,146029,109430
04/17/2009,16:00,1.54215,1.54405,1.52585,1.52875,124107,110796
04/20/2009,16:00,1.52915,1.52915,1.51305,1.51665,142470,105293
04/21/2009,16:00,1.51665,1.52375,1.51375,1.51845,128320,104235
04/22/2009,16:00,1.51875,1.52805,1.51265,1.52485,165660,104182
04/23/2009,16:00,1.52425,1.54055,1.52225,1.53845,137689,105731
04/24/2009,16:00,1.53785,1.55455,1.53555,1.54915,162042,107301
04/27/2009,16:00,1.54885,1.54895,1.52425,1.52785,153518,108489
04/28/2009,16:00,1.52665,1.54135,1.52095,1.53955,155779,106868
04/29/2009,16:00,1.53875,1.56085,1.53675,1.55185,166552,105724
04/30/2009,16:00,1.55035,1.56325,1.54375,1.54715,191401,111775
05/01/2009,16:00,1.54705,1.55765,1.54635,1.55175,69905,105891
05/04/2009,16:00,1.55235,1.56765,1.54585,1.56505,128795,108753
05/05/2009,16:00,1.56625,1.56845,1.55285,1.55815,155362,108103
05/06/2009,16:00,1.55605,1.56225,1.54925,1.55745,190627,111826
05/07/2009,16:00,1.55575,1.57175,1.54985,1.56335,251587,115409
05/08/2009,16:00,1.56335,1.58975,1.55875,1.58835,179760,116259
05/11/2009,16:00,1.59025,1.59165,1.58035,1.58275,142780,119360
05/12/2009,16:00,1.58235,1.59535,1.58085,1.58905,191574,122104
05/13/2009,16:00,1.58905,1.59675,1.58105,1.58435,188666,120645
05/14/2009,16:00,1.58365,1.59125,1.57705,1.58855,149473,117885
05/15/2009,16:00,1.58835,1.58975,1.57075,1.57395,179730,116912
05/18/2009,16:00,1.57295,1.58115,1.56685,1.58085,152021,116837
05/19/2009,16:00,1.57995,1.59135,1.57765,1.58775,195033,123025
05/20/2009,16:00,1.58735,1.60745,1.58275,1.60255,228141,129907
05/21/2009,16:00,1.60075,1.61705,1.59725,1.61375,227309,128738
05/22/2009,16:00,1.61475,1.62965,1.61425,1.62395,183497,129826
05/26/2009,16:00,1.62575,1.62825,1.61055,1.62285,216794,132802
05/27/2009,16:00,1.62335,1.62475,1.60735,1.60765,241414,131913
05/28/2009,16:00,1.60835,1.62295,1.60395,1.61905,204364,131755
05/29/2009,16:00,1.61815,1.64165,1.61705,1.64125,251387,130409
06/01/2009,16:00,1.63815,1.64935,1.63455,1.64055,207839,132572
06/02/2009,16:00,1.64005,1.65805,1.63495,1.65535,239900,136394
06/03/2009,16:00,1.65525,1.65865,1.63565,1.64055,264799,133047
06/04/2009,16:00,1.63955,1.64895,1.63175,1.64305,277174,135962
06/05/2009,16:00,1.64255,1.65155,1.61795,1.62175,283258,128161
06/08/2009,16:00,1.61895,1.62435,1.60495,1.61435,29048,30761
06/09/2009,16:00,1.61425,1.63455,1.60965,1.63105,53733,41683
06/10/2009,16:00,1.63155,1.63865,1.61585,1.62255,100050,75573
06/11/2009,16:00,1.62135,1.64235,1.61865,1.63495,133092,95166
06/12/2009,16:00,1.63425,1.63735,1.61795,1.62615,169516,110351
06/15/2009,16:00,1.62355,1.62465,1.59995,1.60475,207863,106536
06/16/2009,16:00,1.60345,1.61795,1.59935,1.60825,199810,105728
06/17/2009,16:00,1.60795,1.62335,1.60525,1.61915,209080,108507
06/18/2009,16:00,1.61895,1.62515,1.61205,1.61535,202615,110102
06/19/2009,16:00,1.61535,1.62645,1.61325,1.61875,154347,109428
06/22/2009,16:00,1.61995,1.62025,1.60755,1.61095,194318,110371
06/23/2009,16:00,1.61055,1.63605,1.60785,1.63295,277272,117161
06/24/2009,16:00,1.63275,1.63905,1.61415,1.61845,266058,113111
06/25/2009,16:00,1.61845,1.62695,1.61435,1.62395,236598,109991
