strategy_name,filter_count,filters,filter_class_names,total_trades,trades_per_year,passes_trade_filter,net_pnl,profit_factor,average_trade,max_drawdown,is_trades,oos_trades,is_pf,oos_pf,recent_12m_trades,recent_12m_pf,quality_flag,quality_score,pct_profitable_years,max_consecutive_losing_years,consistency_flag,filter_classes
ComboMR_DistanceBelowSMA_ThreeBarDown_CloseNearLow_ATRPercentile_GapDown,5,"DistanceBelowSMAFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_ThreeBarDown_StretchFromLongTermSMA_ATRPercentile_GapDown,5,"DistanceBelowSMAFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_CloseNearLow_StretchFromLongTermSMA_ATRPercentile_GapDown,5,"DistanceBelowSMAFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DownClose_TwoBarDown_ThreeBarDown_ATRPercentile_GapDown,5,"DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter","DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DownClose_TwoBarDown_CloseNearLow_ATRPercentile_GapDown,5,"DownCloseFilter,TwoBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","DownCloseFilter,TwoBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DownClose_ThreeBarDown_CloseNearLow_ATRPercentile_GapDown,5,"DownCloseFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","DownCloseFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DownClose_ThreeBarDown_StretchFromLongTermSMA_ATRPercentile_GapDown,5,"DownCloseFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","DownCloseFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DownClose_CloseNearLow_StretchFromLongTermSMA_ATRPercentile_GapDown,5,"DownCloseFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","DownCloseFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_TwoBarDown_ThreeBarDown_CloseNearLow_ATRPercentile_GapDown,5,"TwoBarDownFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","TwoBarDownFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_TwoBarDown_ThreeBarDown_StretchFromLongTermSMA_ATRPercentile_GapDown,5,"TwoBarDownFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","TwoBarDownFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_TwoBarDown_CloseNearLow_StretchFromLongTermSMA_ATRPercentile_GapDown,5,"TwoBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","TwoBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_ThreeBarDown_CloseNearLow_StretchFromLongTermSMA_ATRPercentile_GapDown,5,"ThreeBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","ThreeBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_DownClose_ThreeBarDown_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_DownClose_CloseNearLow_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DistanceBelowSMAFilter,DownCloseFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,DownCloseFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_TwoBarDown_ThreeBarDown_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DistanceBelowSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_TwoBarDown_CloseNearLow_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DistanceBelowSMAFilter,TwoBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,TwoBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_ThreeBarDown_CloseNearLow_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DistanceBelowSMAFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_ThreeBarDown_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DistanceBelowSMAFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DistanceBelowSMA_CloseNearLow_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DistanceBelowSMAFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DistanceBelowSMAFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DownClose_TwoBarDown_ThreeBarDown_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DownClose_TwoBarDown_CloseNearLow_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DownCloseFilter,TwoBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DownCloseFilter,TwoBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DownClose_ThreeBarDown_CloseNearLow_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DownCloseFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DownCloseFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DownClose_ThreeBarDown_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DownCloseFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DownCloseFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_DownClose_CloseNearLow_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,DownCloseFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,DownCloseFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ThreeBarDown_CloseNearLow_ATRPercentile_GapDown,6,"BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_ThreeBarDown_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_TwoBarDown_CloseNearLow_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,TwoBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,TwoBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_BelowFastSMA_ThreeBarDown_CloseNearLow_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"BelowFastSMAFilter,ThreeBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","BelowFastSMAFilter,ThreeBarDownFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.BelowFastSMAFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_TwoBarDown_ThreeBarDown_ATRPercentile_GapDown,6,"DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,ThreeBarDownFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_TwoBarDown_CloseNearLow_ATRPercentile_GapDown,6,"DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,DownCloseFilter,TwoBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_ThreeBarDown_CloseNearLow_ATRPercentile_GapDown,6,"DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_ThreeBarDown_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,DownCloseFilter,ThreeBarDownFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_DownClose_CloseNearLow_StretchFromLongTermSMA_ATRPercentile_GapDown,6,"DistanceBelowSMAFilter,DownCloseFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,DownCloseFilter,CloseNearLowFilter,StretchFromLongTermSMAFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.DownCloseFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.StretchFromLongTermSMAFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
ComboMR_DistanceBelowSMA_TwoBarDown_ThreeBarDown_CloseNearLow_ATRPercentile_GapDown,6,"DistanceBelowSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter","DistanceBelowSMAFilter,TwoBarDownFilter,ThreeBarDownFilter,CloseNearLowFilter,ATRPercentileFilter,GapDownFilter",1,0.05,False,20076.0,20076.0,20076.0,0.0,0,1,0.0,20076.0,1,20076.0,REGIME_DEPENDENT,0.5232,0.0,0,INSUFFICIENT_DATA,"[<class 'modules.filters.DistanceBelowSMAFilter'>, <class 'modules.filters.TwoBarDownFilter'>, <class 'modules.filters.ThreeBarDownFilter'>, <class 'modules.filters.CloseNearLowFilter'>, <class 'modules.filters.ATRPercentileFilter'>, <class 'modules.filters.GapDownFilter'>]"
